assay,xponent_id,net_mfi,sample_type,standard_expected_concentration,units,bead_count,file_name
MIF,CRCP2QC1,197.583333333333,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC1,112.083333333333,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC1,21712.1666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC1,22592.6666666667,sample,NA,NA,36,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC1,24868.1666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC1,23382.1666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC1,19274.1666666667,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC1,18176.1666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC1,14360.6666666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC1,14674.1666666667,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC1,20170.4166666667,sample,NA,NA,36,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC1,19770.4166666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC1,20924.9166666667,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC1,19919.4166666667,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC1,23657.6666666667,sample,NA,NA,53,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC1,22742.6666666667,sample,NA,NA,38,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC1,22514.6666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC1,21576.6666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC1,17682.25,sample,NA,NA,47,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC1,17190.75,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC1,17522.25,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC1,16544.25,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC2,3516,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC2,3400,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC2,3603,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC2,3426,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC2,4638.41666666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC2,4153.91666666667,sample,NA,NA,40,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC2,4176.91666666667,sample,NA,NA,47,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC2,4160.91666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC2,23.0833333333333,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC2,16.5833333333333,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC2,20.5833333333333,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC2,22.5833333333333,sample,NA,NA,47,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC2,3000.16666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC2,2900.16666666667,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC2,3113.16666666667,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC2,2908.16666666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC2,3232.16666666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC2,2855.66666666667,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC2,2559.16666666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC2,2925.16666666667,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC2,2444.41666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC2,2463.91666666667,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC2,2414.41666666667,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC2,2290.91666666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC2,6467.66666666667,sample,NA,NA,63,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC2,6361.66666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC2,6139.16666666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC2,6239.66666666667,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC2,1980.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC2,1865.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC2,1905.75,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC2,1837.75,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC3,818,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC3,843,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC3,829,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,CRCP2QC3,790,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC3,733.916666666667,sample,NA,NA,53,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC3,705.916666666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC3,711.916666666667,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,CRCP2QC3,683.916666666667,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC3,887.583333333333,sample,NA,NA,67,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC3,836.583333333333,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC3,909.583333333333,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,CRCP2QC3,873.583333333333,sample,NA,NA,53,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC3,618.166666666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC3,551.666666666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC3,614.166666666667,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,CRCP2QC3,610.666666666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC3,511.666666666667,sample,NA,NA,64,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC3,428.666666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC3,512.666666666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,CRCP2QC3,496.666666666667,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC3,337.416666666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC3,317.416666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC3,345.416666666667,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,CRCP2QC3,336.916666666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC3,764.666666666667,sample,NA,NA,47,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC3,683.666666666667,sample,NA,NA,40,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC3,740.166666666667,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,CRCP2QC3,733.666666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC3,290.25,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC3,291.25,sample,NA,NA,36,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC3,297.25,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,CRCP2QC3,253.25,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC10,143,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC10,151,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC10,147,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC10,149,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC10,3738.91666666667,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC10,3780.91666666667,sample,NA,NA,40,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC10,2878.91666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC10,3437.91666666667,sample,NA,NA,80,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC10,1.58333333333333,sample,NA,NA,55,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC10,5.08333333333333,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC10,3.08333333333333,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC10,10.5833333333333,sample,NA,NA,68,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC10,18.6666666666666,sample,NA,NA,64,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC10,39.1666666666666,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC10,117.666666666667,sample,NA,NA,60,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC10,138.666666666667,sample,NA,NA,68,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC10,576.666666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC10,517.166666666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC10,472.666666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC10,489.166666666667,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC10,28.4166666666667,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC10,31.4166666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC10,52.4166666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC10,27.4166666666667,sample,NA,NA,64,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC10,2574.66666666667,sample,NA,NA,39,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC10,2455.16666666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC10,2302.66666666667,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC10,2358.16666666667,sample,NA,NA,74,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC10,19.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC10,13.25,sample,NA,NA,38,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC10,17.25,sample,NA,NA,39,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC10,19.25,sample,NA,NA,71,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC11,173,sample,NA,NA,39,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC11,192,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC11,173,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC11,168,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC11,19316.9166666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC11,17887.4166666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC11,17063.9166666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC11,16843.9166666667,sample,NA,NA,60,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC11,38.5833333333333,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC11,33.5833333333333,sample,NA,NA,55,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC11,37.5833333333333,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC11,36.5833333333333,sample,NA,NA,56,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC11,657.166666666667,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC11,701.666666666667,sample,NA,NA,60,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC11,882.166666666667,sample,NA,NA,61,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC11,702.166666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC11,1546.16666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC11,1638.16666666667,sample,NA,NA,62,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC11,1260.16666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC11,1283.66666666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC11,445.416666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC11,466.416666666667,sample,NA,NA,62,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC11,499.416666666667,sample,NA,NA,56,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC11,484.916666666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC11,8247.66666666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC11,8421.66666666667,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC11,8080.16666666667,sample,NA,NA,62,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC11,7697.66666666667,sample,NA,NA,61,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC11,36.25,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC11,39.75,sample,NA,NA,38,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC11,55.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC11,55.25,sample,NA,NA,42,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC12,162,sample,NA,NA,36,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC12,159,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC12,143,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC12,151,sample,NA,NA,40,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC12,18241.9166666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC12,16960.9166666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC12,15845.4166666667,sample,NA,NA,56,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC12,15849.4166666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC12,20.0833333333333,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC12,30.5833333333333,sample,NA,NA,39,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC12,16.5833333333333,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC12,26.5833333333333,sample,NA,NA,41,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC12,417.166666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC12,333.166666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC12,366.166666666667,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC12,351.166666666667,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC12,3199.16666666667,sample,NA,NA,59,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC12,3078.16666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC12,2904.66666666667,sample,NA,NA,44,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC12,2467.16666666667,sample,NA,NA,55,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC12,464.416666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC12,502.416666666667,sample,NA,NA,43,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC12,473.416666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC12,468.416666666667,sample,NA,NA,47,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC12,9995.66666666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC12,9670.66666666667,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC12,10159.1666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC12,9931.66666666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC12,55.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC12,47.25,sample,NA,NA,47,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC12,55.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC12,57.25,sample,NA,NA,39,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC13,191,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC13,194,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC13,173,sample,NA,NA,55,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC13,212,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC13,18378.9166666667,sample,NA,NA,53,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC13,21237.9166666667,sample,NA,NA,58,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC13,21260.9166666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC13,20391.9166666667,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC13,39.5833333333333,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC13,38.0833333333333,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC13,31.5833333333333,sample,NA,NA,71,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC13,32.5833333333333,sample,NA,NA,49,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC13,1408.16666666667,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC13,1223.16666666667,sample,NA,NA,67,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC13,1530.16666666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC13,1466.16666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC13,1926.16666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC13,2153.66666666667,sample,NA,NA,52,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC13,1705.66666666667,sample,NA,NA,64,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
TNC,RC13,1406.66666666667,sample,NA,NA,54,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC13,293.416666666667,sample,NA,NA,69,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC13,243.416666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC13,258.416666666667,sample,NA,NA,68,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
WFDC2,RC13,270.916666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC13,10788.6666666667,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC13,10841.1666666667,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC13,11272.1666666667,sample,NA,NA,62,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
cMET,RC13,10762.6666666667,sample,NA,NA,40,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC13,50.25,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC13,59.25,sample,NA,NA,45,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC13,62.25,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
uPAR,RC13,60.25,sample,NA,NA,48,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC14,143,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC14,189,sample,NA,NA,37,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC14,151,sample,NA,NA,35,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
CEACAM5,RC14,153,sample,NA,NA,38,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC14,14564.9166666667,sample,NA,NA,60,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC14,15397.9166666667,sample,NA,NA,50,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC14,14096.9166666667,sample,NA,NA,46,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
IL6R,RC14,13726.9166666667,sample,NA,NA,40,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC14,30.0833333333333,sample,NA,NA,36,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC14,27.5833333333333,sample,NA,NA,55,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC14,22.5833333333333,sample,NA,NA,57,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
MIF,RC14,21.5833333333333,sample,NA,NA,38,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
THBS2,RC14,379.166666666667,sample,NA,NA,51,20220322_GammaLot_QC_Panel2_Plate4_20220322_155307.csv
